,Unnamed: 0,links,rest_name,rest_location,rest_rating_aggr,rest_cuisine,rest_cuisine_2,rest_cuisine_3,rest_no_review,rest_price_cat,post1,post2,area,rest1,rest2
82,940,https://www.tripadvisor.dk/Restaurant_Review-g189541-d9800112-Reviews-Be_Steak-Copenhagen_Zealand.html,Be Steak,"Østergade 52 at Illum rooftop, København 1100 Danmark",4.0,Steakhouse,Europæisk],,33.0,2.5,"Østergade 52 at Illum rooftop, København 1100",1100.0,København K,Steakhouse,Steakhouse
83,1182,https://www.tripadvisor.dk/Restaurant_Review-g189541-d10779657-Reviews-Brasserie_Jacobsen-Copenhagen_Zealand.html,Brasserie Jacobsen,"Østergade 52 Illum Rooftop, København 1100 Danmark",3.5,Bar,Europæisk,Skandinavisk,75.0,2.5,"Østergade 52 Illum Rooftop, København 1100",1100.0,København K,Bar,Bar
84,1533,https://www.tripadvisor.dk/Restaurant_Review-g189541-d15132911-Reviews-My_Poke_Illum-Copenhagen_Zealand.html,My Poké Illum,"Østergade 52 Ground floor of the ILLUM department store, København 1100 Danmark",4.5,Japansk,Fusion,Sund,7.0,1.0,"Østergade 52 Ground floor of the ILLUM department store, København 1100",1100.0,København K,Japansk,Japansk
85,725,https://www.tripadvisor.dk/Restaurant_Review-g189541-d6999317-Reviews-Beau_Marche-Copenhagen_Zealand.html,Beau Marche,"Ny Oestergade 32, København 1101 Danmark",4.5,Fransk,Café,Europæisk,35.0,2.5,"Ny Oestergade 32, København 1101",1101.0,København K,Fransk,Fransk
86,257,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1014060-Reviews-Restaurant_l_Alsace-Copenhagen_Zealand.html,Restaurant l'Alsace,"Ny Oestergade 9 Pistolstraede, København 1101 Danmark",4.0,Fransk,Fisk og skaldyr,Europæisk,330.0,2.5,"Ny Oestergade 9 Pistolstraede, København 1101",1101.0,København K,Fransk,Fransk
87,1123,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12539090-Reviews-Bistro_Central-Copenhagen_Zealand.html,Bistro Central,"Ny Oestergade 14, København 1101 Danmark",4.0,International,Europæisk,Vegetarvenlig,67.0,2.5,"Ny Oestergade 14, København 1101",1101.0,København K,International,International
88,355,https://www.tripadvisor.dk/Restaurant_Review-g189541-d694944-Reviews-Cafe_Victor-Copenhagen_Zealand.html,Café Victor,"Ny Østergade 8, København 1101 Danmark",4.0,Fransk,Europæisk,Dansk,667.0,2.5,"Ny Østergade 8, København 1101",1101.0,København K,Fransk,Fransk
89,196,https://www.tripadvisor.dk/Restaurant_Review-g189541-d3192322-Reviews-Restaurant_Retour-Copenhagen_Zealand.html,Restaurant Retour,"Ny Oestergade 21, København 1101 Danmark",4.0,Amerikansk,Steakhouse,Europæisk,381.0,2.5,"Ny Oestergade 21, København 1101",1101.0,København K,Amerikansk,Amerikansk
90,713,https://www.tripadvisor.dk/Restaurant_Review-g189541-d7804407-Reviews-The_Dubliner_Downtown-Copenhagen_Zealand.html,The Dubliner Downtown,"Ny oestergade 14, København 1101 Danmark",4.0,Irsk,Bar,Europæisk,99.0,2.5,"Ny oestergade 14, København 1101",1101.0,København K,Irsk,Europæisk
91,287,https://www.tripadvisor.dk/Restaurant_Review-g189541-d2280549-Reviews-Fishmarket-Copenhagen_Zealand.html,Fishmarket,"Hovedvagtsgade 2, København 1103 Danmark",4.0,Fisk og skaldyr,International,Europæisk,923.0,2.5,"Hovedvagtsgade 2, København 1103",1103.0,København K,Fisk og skaldyr,Fisk og skaldyr
92,140,https://www.tripadvisor.dk/Restaurant_Review-g189541-d13108980-Reviews-Frank-Copenhagen_Zealand.html,Frank,"Ny Adelgade 3, København 1104 Danmark",4.5,Europæisk,Skandinavisk,Dansk,104.0,2.5,"Ny Adelgade 3, København 1104",1104.0,København K,Europæisk,Europæisk
93,134,https://www.tripadvisor.dk/Restaurant_Review-g189541-d4128806-Reviews-Palae_Bar-Copenhagen_Zealand.html,Palæ Bar,"Ny Adelgade 5, København 1104 Danmark",4.5,Bar,Pub,Skandinavisk,165.0,1.0,"Ny Adelgade 5, København 1104",1104.0,København K,Bar,Bar
94,1087,https://www.tripadvisor.dk/Restaurant_Review-g189541-d9695224-Reviews-Bonden_og_Adelen-Copenhagen_Zealand.html,Bonden og Adelen,"Ny Adelgade 3, København 1104 Danmark",4.5,International,Europæisk,Dansk,20.0,2.5,"Ny Adelgade 3, København 1104",1104.0,København K,International,International
95,35,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8565166-Reviews-Restaurant_leaven-Copenhagen_Zealand.html,Restaurant leaven,"Ny Adelgade 4, København 1104 Danmark",4.5,Fransk,Fisk og skaldyr,Vinstue,343.0,4.0,"Ny Adelgade 4, København 1104",1104.0,København K,Fransk,Fransk
96,882,https://www.tripadvisor.dk/Restaurant_Review-g189541-d779812-Reviews-Wokshop_Cantina_Take_Away-Copenhagen_Zealand.html,Wokshop Cantina Take Away,"Ny Adelgade 6, København 1104 Danmark",3.5,Asiatisk,Thai,Vegetarvenlig,176.0,2.5,"Ny Adelgade 6, København 1104",1104.0,København K,Asiatisk,Asiatisk
97,1214,https://www.tripadvisor.dk/Restaurant_Review-g189541-d15059798-Reviews-The_Market_Italian-Copenhagen_Zealand.html,The Market Italian,"Kristen Bernikows Gade 9/11, København 1105 Danmark",4.0,Italiensk],,,36.0,2.5,"Kristen Bernikows Gade 9/11, København 1105",1105.0,København K,Italiensk,Italiensk
98,323,https://www.tripadvisor.dk/Restaurant_Review-g189541-d10375728-Reviews-The_Market_Asian_Kitchen_Bar-Copenhagen_Zealand.html,The Market Asian Kitchen & Bar,"Antonigade 2 In the Gallery between Lloyd and Nespresso, København 1106 Danmark",4.0,Sushi,Asiatisk,Vegetarvenlig,270.0,2.5,"Antonigade 2 In the Gallery between Lloyd and Nespresso, København 1106",1106.0,København K,Sushi,Japansk
99,1189,https://www.tripadvisor.dk/Restaurant_Review-g189541-d19466923-Reviews-Frankies_Gronnegade-Copenhagen_Zealand.html,Frankies Grønnegade,"Grønnegade 33, København 1107 Danmark",4.5,Pizza],,,10.0,2.5,"Grønnegade 33, København 1107",1107.0,København K,Pizza,Fastfood
100,1114,https://www.tripadvisor.dk/Restaurant_Review-g189541-d4942831-Reviews-Ristorante_Fabios_Paparazzi-Copenhagen_Zealand.html,Ristorante Fabios Paparazzi,"Groennegade 33, København 1107 Danmark",3.5,Italiensk,Middelhavsområdet,Europæisk,143.0,2.5,"Groennegade 33, København 1107",1107.0,København K,Italiensk,Italiensk
101,1186,https://www.tripadvisor.dk/Restaurant_Review-g189541-d6703612-Reviews-Daellekatessen-Copenhagen_Zealand.html,Dællekatessen,"Grønnegade 38, København 1107 Danmark",4.0,Delikatesseforretning],,,23.0,1.0,"Grønnegade 38, København 1107",1107.0,København K,Delikatesseforretning,Café
102,1262,https://www.tripadvisor.dk/Restaurant_Review-g189541-d9770109-Reviews-Gourmet_street_food_n_soup-Copenhagen_Zealand.html,Gourmet street food n' soup,"Grønnegade 36, st.v, København 1107 Danmark",4.0,Vegetarvenlig],,,23.0,1.0,"Grønnegade 36, st.v, København 1107",1107.0,København K,Vegetarvenlig,Moderne
103,265,https://www.tripadvisor.dk/Restaurant_Review-g189541-d788115-Reviews-La_Vecchia_Signora-Copenhagen_Zealand.html,La Vecchia Signora,"Grønnegade 12/14, København 1107 Danmark",4.0,Italiensk,Pizza,Middelhavsområdet,737.0,2.5,"Grønnegade 12/14, København 1107",1107.0,København K,Italiensk,Italiensk
104,380,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12965339-Reviews-Midori_Izakaya_and_Greenery-Copenhagen_Zealand.html,Midori Izakaya,"Grønnegade 28, København 1107 Danmark",4.5,Japansk,Asiatisk,Moderne,92.0,2.5,"Grønnegade 28, København 1107",1107.0,København K,Japansk,Japansk
105,39,https://www.tripadvisor.dk/Restaurant_Review-g189541-d865994-Reviews-Restaurant_Gronnegade-Copenhagen_Zealand.html,Restaurant Grønnegade,"Grønnegade 39, København 1107 Danmark",4.5,Fisk og skaldyr,Skandinavisk,Dansk,583.0,4.0,"Grønnegade 39, København 1107",1107.0,København K,Fisk og skaldyr,Fisk og skaldyr
106,1786,https://www.tripadvisor.dk/Restaurant_Review-g189541-d3229092-Reviews-Cafe_Dan_Turell-Copenhagen_Zealand.html,Café Dan Turell,"Store Renegade 3, København 1110 Danmark",4.0,Fransk,Europæisk,Dansk,5.0,2.5,"Store Renegade 3, København 1110",1110.0,København K,Fransk,Fransk
107,441,https://www.tripadvisor.dk/Restaurant_Review-g189541-d6209189-Reviews-FEDTEGREVEN_BistroBodega-Copenhagen_Zealand.html,FEDTEGREVEN BistroBodega,"Store Regnegade 26, København 1110 Danmark",4.5,Europæisk,Skandinavisk,Dansk,70.0,2.5,"Store Regnegade 26, København 1110",1110.0,København K,Europæisk,Europæisk
108,684,https://www.tripadvisor.dk/Restaurant_Review-g189541-d10036133-Reviews-Hafnia_Bar-Copenhagen_Zealand.html,Hafnia Bar,"Store Regnegade 26A, København 1110 Danmark",4.5,Europæisk,Vegetarvenlig,Veganske retter,49.0,2.5,"Store Regnegade 26A, København 1110",1110.0,København K,Europæisk,Europæisk
109,305,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8680426-Reviews-Restaurant_Naert-Copenhagen_Zealand.html,restaurant Naert,"Pilestræde 63, København 1112 Danmark",4.5,International,Europæisk,Skandinavisk,140.0,4.0,"Pilestræde 63, København 1112",1112.0,København K,International,International
110,350,https://www.tripadvisor.dk/Restaurant_Review-g189541-d2465499-Reviews-Madklubben_Grill_Copenhagen-Copenhagen_Zealand.html,Madklubben Grill Copenhagen,"Pilestraede 23, København 1112 Danmark",4.0,Steakhouse,Europæisk,Skandinavisk,463.0,2.5,"Pilestraede 23, København 1112",1112.0,København K,Steakhouse,Steakhouse
111,1202,https://www.tripadvisor.dk/Restaurant_Review-g189541-d10481982-Reviews-PALAEO_Pilestraede-Copenhagen_Zealand.html,Palæo Pilestraede,"Pilestræde 32, København 1112 Danmark",4.0,Europæisk,Dansk,Vegetarvenlig,23.0,1.0,"Pilestræde 32, København 1112",1112.0,København K,Europæisk,Europæisk
112,295,https://www.tripadvisor.dk/Restaurant_Review-g189541-d3559540-Reviews-Restaurant_Pilekaelderen-Copenhagen_Zealand.html,Restaurant Pilekælderen,"Pilestraede 48 1112 Copenhagen K., København 1112 Danmark",4.0,Skandinavisk,Dansk,Vegetarvenlig,155.0,2.5,"Pilestraede 48 1112 Copenhagen K., København 1112",1112.0,København K,Skandinavisk,Skandinavisk
113,330,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12842090-Reviews-Perbacco-Copenhagen_Zealand.html,Perbacco,"Klareboderne 6, København 1115 Danmark",5.0,Italiensk,Pizza,Vinstue,113.0,2.5,"Klareboderne 6, København 1115",1115.0,København K,Italiensk,Italiensk
114,237,https://www.tripadvisor.dk/Restaurant_Review-g189541-d694992-Reviews-Restaurationen-Copenhagen_Zealand.html,Restaurationen,"Møntergade 19, København 1116 Danmark",4.5,Europæisk,Skandinavisk,Dansk,167.0,4.0,"Møntergade 19, København 1116",1116.0,København K,Europæisk,Europæisk
115,1324,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12936185-Reviews-Kjaer_Sommerfeldt-Copenhagen_Zealand.html,Kjær Sommerfeldt,"Gammel Mønt 4, København 1117 Danmark",4.5,Pub,Vinstue],,8.0,0.0,"Gammel Mønt 4, København 1117",1117.0,København K,Pub,Bar
116,737,https://www.tripadvisor.dk/Restaurant_Review-g189541-d2386098-Reviews-R_Vinbar-Copenhagen_Zealand.html,R Vinbar,"Gammel Moent 14, København 1117 Danmark",4.0,International,Vinstue],,61.0,2.5,"Gammel Moent 14, København 1117",1117.0,København K,International,International
117,615,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8853175-Reviews-Mother_Wine-Copenhagen_Zealand.html,Mother Wine,"Gammel Mønt 33, København 1117 Danmark",4.5,Italiensk,Middelhavsområdet,Europæisk,29.0,2.5,"Gammel Mønt 33, København 1117",1117.0,København K,Italiensk,Italiensk
118,671,https://www.tripadvisor.dk/Restaurant_Review-g189541-d17845240-Reviews-Garbanzo-Copenhagen_Zealand.html,Garbanzo,"Kld Svaertegade 3, København 1118 Danmark",4.5,En hurtig bid mad,Fastfood,Middelhavsområdet,42.0,1.0,"Kld Svaertegade 3, København 1118",1118.0,København K,En hurtig bid mad,Fastfood
119,903,https://www.tripadvisor.dk/Restaurant_Review-g189541-d5541858-Reviews-Moose_Bar-Copenhagen_Zealand.html,Moose Bar,"Svaertegade 5, København 1118 Danmark",4.0,Bar,Pub],,47.0,1.0,"Svaertegade 5, København 1118",1118.0,København K,Bar,Bar
120,1098,https://www.tripadvisor.dk/Restaurant_Review-g189541-d15712325-Reviews-Elliot_Coffee_Craft_Beer-Copenhagen_Zealand.html,Elliot - Coffee & Craft Beer,"Svaertegade 6, København 1118 Danmark",5.0,Europæisk,Dansk],,9.0,1.0,"Svaertegade 6, København 1118",1118.0,København K,Europæisk,Europæisk
121,133,https://www.tripadvisor.dk/Restaurant_Review-g189541-d5775338-Reviews-Spaghetteria_La_Perla-Copenhagen_Zealand.html,Spaghetteria La Perla,"Landemærket 27, København 1119 Danmark",4.5,Vegetarvenlig,Veganske retter],,600.0,2.5,"Landemærket 27, København 1119",1119.0,København K,Vegetarvenlig,Moderne
122,827,https://www.tripadvisor.dk/Restaurant_Review-g189541-d17519144-Reviews-Burks_kokken_bar-Copenhagen_Zealand.html,Burks køkken & bar,"Landemaerket 7, København 1119 Danmark",5.0,Europæisk,Pub,Gastropub,15.0,2.5,"Landemaerket 7, København 1119",1119.0,København K,Europæisk,Europæisk
123,398,https://www.tripadvisor.dk/Restaurant_Review-g189541-d695006-Reviews-Restaurant_SULT-Copenhagen_Zealand.html,Restaurant SULT,"Vognmagergade 8B, København 1120 Danmark",4.0,Europæisk,Sund,Skandinavisk,262.0,2.5,"Vognmagergade 8B, København 1120",1120.0,København K,Europæisk,Europæisk
124,511,https://www.tripadvisor.dk/Restaurant_Review-g189541-d17761240-Reviews-Boltens_Food_Court-Copenhagen_Zealand.html,Boltens Food Court,"Gothersgade 8, København 1123 Danmark",4.5,En hurtig bid mad,Afrikansk,Fastfood,40.0,2.5,"Gothersgade 8, København 1123",1123.0,København K,En hurtig bid mad,Fastfood
125,485,https://www.tripadvisor.dk/Restaurant_Review-g189541-d10077909-Reviews-Wok_On-Copenhagen_Zealand.html,Wok On,"Gothersgade 15, København 1123 Danmark",4.0,Fastfood,Asiatisk,Vegetarvenlig,89.0,1.0,"Gothersgade 15, København 1123",1123.0,København K,Fastfood,Fastfood
126,1146,https://www.tripadvisor.dk/Restaurant_Review-g189541-d17398067-Reviews-Two_Monkeys-Copenhagen_Zealand.html,Two Monkeys,"Gothersgade 8F Located in Boltens Food Court, in the bottom floor., København 1123 Danmark",5.0,International,Grill],,9.0,2.5,"Gothersgade 8F Located in Boltens Food Court, in the bottom floor., København 1123",1123.0,København K,International,International
127,988,https://www.tripadvisor.dk/Restaurant_Review-g189541-d6995259-Reviews-L_Anfora-Copenhagen_Zealand.html,L'Anfora,"Gothersgade 93, København 1123 Danmark",3.5,Italiensk,Pizza,Middelhavsområdet,87.0,2.5,"Gothersgade 93, København 1123",1123.0,København K,Italiensk,Italiensk
128,1040,https://www.tripadvisor.dk/Restaurant_Review-g189541-d7646603-Reviews-PzNordic-Copenhagen_Zealand.html,PzNordic,"Gothersgade 153, København 1123 Danmark",4.5,Italiensk,Pizza,Café,24.0,1.0,"Gothersgade 153, København 1123",1123.0,København K,Italiensk,Italiensk
129,604,https://www.tripadvisor.dk/Restaurant_Review-g189541-d10219525-Reviews-Pizza_Huset-Copenhagen_Zealand.html,Pizza Huset,"Gothersgade 21, København 1123 Danmark",4.5,Italiensk,Pizza,Fastfood,47.0,1.0,"Gothersgade 21, København 1123",1123.0,København K,Italiensk,Italiensk
130,343,https://www.tripadvisor.dk/Restaurant_Review-g189541-d783688-Reviews-Pastis-Copenhagen_Zealand.html,Pastis,"Gothersgade 52, København 1123 Danmark",4.0,Fransk,Europæisk],,435.0,2.5,"Gothersgade 52, København 1123",1123.0,København K,Fransk,Fransk
131,406,https://www.tripadvisor.dk/Restaurant_Review-g189541-d694982-Reviews-Restaurant_Godt-Copenhagen_Zealand.html,Restaurant Godt,"Gothersgade 38, St., København 1123 Danmark",4.5,Europæisk,Skandinavisk,Dansk,100.0,4.0,"Gothersgade 38, St., København 1123",1123.0,København K,Europæisk,Europæisk
132,219,https://www.tripadvisor.dk/Restaurant_Review-g189541-d7078270-Reviews-Vinvaerten_Gothersgade-Copenhagen_Zealand.html,Vinvaerten Gothersgade,"Gothersgade 89, København 1123 Danmark",4.5,Europæisk,Spansk,Vinstue,209.0,2.5,"Gothersgade 89, København 1123",1123.0,København K,Europæisk,Europæisk
133,1281,https://www.tripadvisor.dk/Restaurant_Review-g189541-d18965815-Reviews-Hygge_Taste_Of_Denmark-Copenhagen_Zealand.html,Hygge Taste Of Denmark,"Gothersgade 8F, København 1123 Danmark",4.5,Europæisk,Spansk,Dansk,8.0,2.5,"Gothersgade 8F, København 1123",1123.0,København K,Europæisk,Europæisk
134,56,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12454509-Reviews-Garden_Restaurant_Wine_bar-Copenhagen_Zealand.html,Garden Restaurant & Vinbar,"Gothersgade 87 Kælder, København 1123 Danmark",4.5,Europæisk,Skandinavisk,Dansk,189.0,2.5,"Gothersgade 87 Kælder, København 1123",1123.0,København K,Europæisk,Europæisk
135,1476,https://www.tripadvisor.dk/Restaurant_Review-g189541-d17416818-Reviews-The_Fat_Greek-Copenhagen_Zealand.html,The Fat Greek,"Gothersgade 8F Boltens Food Court, København 1123 Danmark",4.0,Middelhavsområdet,Græsk,Grill,14.0,1.0,"Gothersgade 8F Boltens Food Court, København 1123",1123.0,København K,Middelhavsområdet,Middelhavsområdet
136,1400,https://www.tripadvisor.dk/Restaurant_Review-g189541-d19274382-Reviews-Restaurant_BOF-Copenhagen_Zealand.html,Restaurant BØF,"Åbenrå 8, København 1124 Danmark",5.0,Steakhouse],,,6.0,4.0,"Åbenrå 8, København 1124",1124.0,København K,Steakhouse,Steakhouse
137,884,https://www.tripadvisor.dk/Restaurant_Review-g189541-d3427184-Reviews-A_Hereford_Beefstouw-Copenhagen_Zealand.html,A Hereford Beefstouw København,"Åbenrå 8, København 1124 Danmark",3.5,Steakhouse,Europæisk],,125.0,2.5,"Åbenrå 8, København 1124",1124.0,København K,Steakhouse,Steakhouse
138,123,https://www.tripadvisor.dk/Restaurant_Review-g189541-d807089-Reviews-El_Meson-Copenhagen_Zealand.html,El Meson,"Hauser Plads 12, København 1127 Danmark",4.5,Middelhavsområdet,Europæisk,Spansk,296.0,2.5,"Hauser Plads 12, København 1127",1127.0,København K,Middelhavsområdet,Middelhavsområdet
139,32,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12416454-Reviews-Restaurant_Schonnemann-Copenhagen_Zealand.html,Restaurant Schonnemann,"Haydee Plads 16-28, København 1127 Danmark",4.5,Skandinavisk,Dansk,Glutenfri retter,203.0,2.5,"Haydee Plads 16-28, København 1127",1127.0,København K,Skandinavisk,Skandinavisk
140,69,https://www.tripadvisor.dk/Restaurant_Review-g189541-d2013792-Reviews-Restaurant_Schoennemann-Copenhagen_Zealand.html,Restaurant Schoennemann,"Hauser Plads 16, København 1127 Danmark",4.5,Europæisk,Skandinavisk,Dansk,753.0,2.5,"Hauser Plads 16, København 1127",1127.0,København K,Europæisk,Europæisk
141,767,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1104385-Reviews-The_Ricemarket-Copenhagen_Zealand.html,The Ricemarket,"Ved Kultorvet, København 1128 Danmark",3.5,Asiatisk,Thai,Vegetarvenlig,271.0,2.5,"Ved Kultorvet, København 1128",1128.0,København K,Asiatisk,Asiatisk
142,227,https://www.tripadvisor.dk/Restaurant_Review-g189541-d2456339-Reviews-Brdr_Price-Copenhagen_Zealand.html,Brdr. Price,"Rosenborggade 15, København 1130 Danmark",4.0,Fransk],,,479.0,2.5,"Rosenborggade 15, København 1130",1130.0,København K,Fransk,Fransk
143,851,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1019055-Reviews-Ristorante_San_Giorgio-Copenhagen_Zealand.html,Ristorante San Giorgio,"Rosenborggade 7, København 1130 Danmark",4.0,Italiensk,International,Middelhavsområdet,118.0,4.0,"Rosenborggade 7, København 1130",1130.0,København K,Italiensk,Italiensk
144,483,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12966186-Reviews-Mercante_Copenhagen-Copenhagen_Zealand.html,Mercante,"Valkendorfsgade 34, København 1151 Danmark",4.0,Italiensk,Middelhavsområdet,Europæisk,112.0,2.5,"Valkendorfsgade 34, København 1151",1151.0,København K,Italiensk,Italiensk
145,705,https://www.tripadvisor.dk/Restaurant_Review-g189541-d7646608-Reviews-K96-Copenhagen_Zealand.html,K96,"Valkendorfsgade 5, København 1151 Danmark",5.0,Italiensk,Café,Vegetarvenlig,30.0,1.0,"Valkendorfsgade 5, København 1151",1151.0,København K,Italiensk,Italiensk
146,105,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12874237-Reviews-Aamanns_1921-Copenhagen_Zealand.html,Aamanns 1921,"Niels Hemmingsens Gade 19-21, København 1153 Danmark",4.5,Skandinavisk,Dansk,Vegetarvenlig,273.0,2.5,"Niels Hemmingsens Gade 19-21, København 1153",1153.0,København K,Skandinavisk,Skandinavisk
147,324,https://www.tripadvisor.dk/Restaurant_Review-g189541-d7372186-Reviews-Den_Okologiske_Polsemand-Copenhagen_Zealand.html,Den Okologiske Polsemand,"Ved Rundetarn, København 1153 Danmark",4.5,Fastfood,Skandinavisk,Dansk,69.0,1.0,"Ved Rundetarn, København 1153",1153.0,København K,Fastfood,Fastfood
148,106,https://www.tripadvisor.dk/Restaurant_Review-g189541-d3506887-Reviews-Le_Pave-Copenhagen_Zealand.html,Le Pave,"Graabroedretorv 14, København 1154 Danmark",4.5,Fransk,Europæisk,Vegetarvenlig,290.0,2.5,"Graabroedretorv 14, København 1154",1154.0,København K,Fransk,Fransk
149,66,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1393513-Reviews-Sporvejen-Copenhagen_Zealand.html,Sporvejen,"Graabroedretorv 17, København 1154 Danmark",4.5,Amerikansk,Bar,Europæisk,1051.0,1.0,"Graabroedretorv 17, København 1154",1154.0,København K,Amerikansk,Amerikansk
150,313,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1022272-Reviews-Huks_Fluks-Copenhagen_Zealand.html,Huks Fluks,"Graabroedretorv 8, København 1154 Danmark",4.0,Europæisk,Vegetarvenlig,Glutenfri retter,411.0,2.5,"Graabroedretorv 8, København 1154",1154.0,København K,Europæisk,Europæisk
