,links,rest_name,rest_location,rest_rating,rest_cuisine,rest_cuisine_2,rest_cuisine_3,rest_no_review,rest_price_cat
375,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12909929-Reviews-Terra-Copenhagen_Zealand.html,Terra Restaurant and Cocktail bar,"Ryesgade 65, København 2100 Danmark",4.5,Italiensk,Middelhavsområdet,Moderne,90,2.5
376,https://www.tripadvisor.dk/Restaurant_Review-g806262-d1129769-Reviews-Salon_39-Frederiksberg_Copenhagen_Zealand.html,Salon 39,"Vodroffsvej 39, Frederiksberg, København 1900 Danmark",4.0,Europæisk],,,164,2.5
377,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1315995-Reviews-Nyhavns_Faergekro-Copenhagen_Zealand.html,Nyhavns Faergekro,"Nyhavn 5, København 1051 Danmark",4.0,Europæisk,Skandinavisk,Dansk,1073,2.5
378,https://www.tripadvisor.dk/Restaurant_Review-g189541-d13802450-Reviews-The_Fat_Pike-Copenhagen_Zealand.html,The Fat Pike,"Njalsgade 19D, København 2300 Danmark",4.5,Amerikansk,Steakhouse,Bar,72,2.5
379,https://www.tripadvisor.dk/Restaurant_Review-g189541-d694959-Reviews-Les_Trois_Cochons-Copenhagen_Zealand.html,Les Trois Cochons,"Vaernedamsvej 10, København 1619 Danmark",4.0,Fransk,Vegetarvenlig,Glutenfri retter,477,2.5
380,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12965339-Reviews-Midori_Izakaya_and_Greenery-Copenhagen_Zealand.html,Midori Izakaya,"Grønnegade 28, København 1107 Danmark",4.5,Japansk,Asiatisk,Moderne,92,2.5
381,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1536334-Reviews-Tony_s-Copenhagen_Zealand.html,Tony's,"Havnegade 47, København 1058 Danmark",4.0,Italiensk,Europæisk,Vegetarvenlig,459,2.5
382,https://www.tripadvisor.dk/Restaurant_Review-g189541-d5041862-Reviews-Almanak_The_Standard-Copenhagen_Zealand.html,Almanak - The Standard,"Havnegade 44, København 1058 Danmark",4.0,Europæisk,Skandinavisk,Dansk,820,2.5
383,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12172094-Reviews-Hungry_Dane-Copenhagen_Zealand.html,Hungry Dane,"Gammel Torv 8 (Odense & Amsterdam), København 1457 Danmark",4.0,En hurtig bid mad,Amerikansk,Fastfood,157,1.0
384,https://www.tripadvisor.dk/Restaurant_Review-g189541-d7343119-Reviews-Restaurant_Diamond_Rice-Copenhagen_Zealand.html,Restaurant Diamond Rice,"Bredgade 29, København 1260 Danmark",4.0,Kinesisk,Fisk og skaldyr,Asiatisk,325,2.5
385,https://www.tripadvisor.dk/Restaurant_Review-g189541-d2042659-Reviews-Poonchai_Thai_Restaurant-Copenhagen_Zealand.html,Poonchai Thai Restaurant,"Istedgade 1, København 1650 Danmark",4.0,Asiatisk,Thai,Vegetarvenlig,426,2.5
386,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1061029-Reviews-Trattoria_Fiat-Copenhagen_Zealand.html,Trattoria FIAT,"Kongens Nytorv 18 Kbh K, København 1050 Danmark",4.0,Italiensk,Pizza,Middelhavsområdet,1075,2.5
387,https://www.tripadvisor.dk/Restaurant_Review-g189541-d3162710-Reviews-Tapa_del_Toro-Copenhagen_Zealand.html,Tapa del Toro,"Vesterbrogade 3, København 1362 Danmark",4.5,Middelhavsområdet,Spansk,Vegetarvenlig,120,2.5
388,https://www.tripadvisor.dk/Restaurant_Review-g189541-d2712849-Reviews-Scarpetta-Copenhagen_Zealand.html,Scarpetta,"Islands Brygge 81F, København 2300 Danmark",4.0,Italiensk,Middelhavsområdet,Moderne,187,2.5
389,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1014821-Reviews-Restaurant_Vita-Copenhagen_Zealand.html,Restaurant Vita,"Store Kongensgade 25, København Danmark",4.0,Europæisk,Skandinavisk,Dansk,554,2.5
390,https://www.tripadvisor.dk/Restaurant_Review-g189541-d10072291-Reviews-Italo_Disco-Copenhagen_Zealand.html,Italo Disco,"Oehlenschlaegersgade 5, København 1663 Danmark",4.5,Italiensk,Middelhavsområdet,Europæisk,74,2.5
391,https://www.tripadvisor.dk/Restaurant_Review-g189541-d2465852-Reviews-La_Petanque-Copenhagen_Zealand.html,La Petanque,"Romersgade 9, København Danmark",4.0,Fransk,Europæisk,Vegetarvenlig,158,2.5
392,https://www.tripadvisor.dk/Restaurant_Review-g189541-d2517655-Reviews-Nyhavn_37-Copenhagen_Zealand.html,Nyhavn 37 Café,"Nyhavn 37, København 1051 Danmark",4.0,Fisk og skaldyr,Europæisk,Skandinavisk,299,2.5
393,https://www.tripadvisor.dk/Restaurant_Review-g189541-d3964049-Reviews-Restaurant_Melee-Copenhagen_Zealand.html,Restaurant Melee,"Martensens Alle 16/1828 Frederiksberg, 1828, København 1828 Danmark",4.0,Fransk,Europæisk],,200,2.5
394,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8686645-Reviews-The_South_Indian_Vesterbro-Copenhagen_Zealand.html,The South Indian Vesterbro,"Vesterbrogade 38 København, København 1620 Danmark",4.0,Indisk,Asiatisk,Vegetarvenlig,205,2.5
395,https://www.tripadvisor.dk/Restaurant_Review-g189541-d14109410-Reviews-Trattoria_L_Alba-Copenhagen_Zealand.html,Trattoria L’Alba,"Holbergsgade 17 Lige Ved Nyhavnsbroen, København 1057 Danmark",4.5,Italiensk,Vegetarvenlig,Veganske retter,214,2.5
396,https://www.tripadvisor.dk/Restaurant_Review-g189541-d6499734-Reviews-Hot_Buns-Copenhagen_Zealand.html,Hot Buns,"Gothersgade 3, København 1260 Danmark",4.0,Amerikansk,Bar,Gastropub,455,2.5
397,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12663422-Reviews-Krystal_Sandwich-Copenhagen_Zealand.html,Krystal Sandwich,"Krystalgade 5, København 1172 Danmark",5.0,Europæisk,Dansk,Vegetarvenlig,38,1.0
398,https://www.tripadvisor.dk/Restaurant_Review-g189541-d695006-Reviews-Restaurant_SULT-Copenhagen_Zealand.html,Restaurant SULT,"Vognmagergade 8B, København 1120 Danmark",4.0,Europæisk,Sund,Skandinavisk,262,2.5
399,https://www.tripadvisor.dk/Restaurant_Review-g806262-d12475076-Reviews-La_Bonne-Frederiksberg_Copenhagen_Zealand.html,La Bonne,"Smallegade 39, Frederiksberg, København 2000 Danmark",4.5,Fransk,Europæisk],,44,2.5
400,https://www.tripadvisor.dk/Restaurant_Review-g189541-d814185-Reviews-Peder_Oxe-Copenhagen_Zealand.html,Peder Oxe,"Graabroedretorv 11, København 1154 Danmark",4.0,Europæisk,Moderne,Skandinavisk,1292,2.5
401,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1547020-Reviews-Magasasa_Classic-Copenhagen_Zealand.html,Magasasa Classic,"Istedgade 4, København 1650 Danmark",3.5,Kinesisk,Asiatisk,Szechuan,238,2.5
402,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1014821-Reviews-Restaurant_Vita-Copenhagen_Zealand.html,Restaurant Vita,"Store Kongensgade 25, København Danmark",4.0,Europæisk,Skandinavisk,Dansk,554,2.5
403,https://www.tripadvisor.dk/Restaurant_Review-g189541-d2138322-Reviews-Karma_Sushi_Nyhavn-Copenhagen_Zealand.html,Karma Sushi Nyhavn,"Nyhavn 63B, København 1051 Danmark",4.0,Japansk,Sushi,Asiatisk,306,2.5
404,https://www.tripadvisor.dk/Restaurant_Review-g189541-d3445817-Reviews-Tivoli_Hotel-Copenhagen_Zealand.html,Tivoli Hotel,"Arni Magnussons Gade 2, København 1577 Danmark",4.0,,,,245,2.5
405,https://www.tripadvisor.dk/Restaurant_Review-g189541-d695011-Reviews-Toldbod_Bodega-Copenhagen_Zealand.html,Toldbod Bodega,"Esplanaden 4 DK-1263 Copenhagen, København 1263 Danmark",4.0,Dansk],,,193,2.5
406,https://www.tripadvisor.dk/Restaurant_Review-g189541-d694982-Reviews-Restaurant_Godt-Copenhagen_Zealand.html,Restaurant Godt,"Gothersgade 38, St., København 1123 Danmark",4.5,Europæisk,Skandinavisk,Dansk,100,4.0
407,https://www.tripadvisor.dk/Restaurant_Review-g189541-d4226300-Reviews-Cafe_Gavlen-Copenhagen_Zealand.html,Café Gavlen,"Ryesgade 1, København 2200 Danmark",4.5,Bar,Café,Europæisk,71,2.5
408,https://www.tripadvisor.dk/Restaurant_Review-g189541-d794185-Reviews-Boef_Ost-Copenhagen_Zealand.html,Bøf & Ost,"Gråbrødretorv 13, København 1154 Danmark",3.5,Fransk,Europæisk,Moderne,304,2.5
409,https://www.tripadvisor.dk/Restaurant_Review-g189541-d813193-Reviews-Thai_Pan-Copenhagen_Zealand.html,Thai Pan,"Korsgade 1, København 2200 Danmark",4.0,Asiatisk,Thai,Vegetarvenlig,157,2.5
410,https://www.tripadvisor.dk/Restaurant_Review-g189541-d11851571-Reviews-Falafel_Factory-Copenhagen_Zealand.html,Falafel Factory,"Nørrebrogade 63, København 2200 Danmark",4.5,Libanesisk,Fastfood,Mellemøstlig,51,1.0
411,https://www.tripadvisor.dk/Restaurant_Review-g189541-d788989-Reviews-Jensens_Boefhus_Copenhagen_Vesterbrogade-Copenhagen_Zealand.html,Jensens Bøfhus København (Vesterbrogade),"Vesterbrogade 11A, København 1620 Danmark",3.5,Amerikansk,Steakhouse,Grillmad,946,2.5
412,https://www.tripadvisor.dk/Restaurant_Review-g189541-d694936-Reviews-Bankerat-Copenhagen_Zealand.html,Bankeråt,"Ahlefeldtsgade 27-29, København 1359 Danmark",4.0,Bar,Café,Grill,133,2.5
413,https://www.tripadvisor.dk/Restaurant_Review-g189541-d4715026-Reviews-Ma_ed-Copenhagen_Zealand.html,Ma'ed,"Griffenfeldsgade 7, København Danmark",4.5,Afrikansk,Etiopisk,Vegetarvenlig,114,1.0
414,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12172094-Reviews-Hungry_Dane-Copenhagen_Zealand.html,Hungry Dane,"Gammel Torv 8 (Odense & Amsterdam), København 1457 Danmark",4.0,En hurtig bid mad,Amerikansk,Fastfood,157,1.0
415,https://www.tripadvisor.dk/Restaurant_Review-g189541-d6578059-Reviews-Bistro_Royal-Copenhagen_Zealand.html,Bistro Royal,"Kongens Nytorv 26, København 1050 Danmark",4.0,Europæisk,Dansk,Vegetarvenlig,605,2.5
416,https://www.tripadvisor.dk/Restaurant_Review-g189541-d11857172-Reviews-Cafe_Feel_Good-Copenhagen_Zealand.html,Cafe Feel Good,"Noerre Farimagsgade 55, København 1364 Danmark",4.5,Café,International,Europæisk,80,2.5
417,https://www.tripadvisor.dk/Restaurant_Review-g189541-d3506680-Reviews-Wining_Dining-Copenhagen_Zealand.html,Wining & Dining,"Graabroedretorv 12, København 1154 Danmark",4.5,Fransk,Europæisk],,132,2.5
418,https://www.tripadvisor.dk/Restaurant_Review-g806262-d1143896-Reviews-Ristorante_Fabio-Frederiksberg_Copenhagen_Zealand.html,Ristorante Fabio,"Falkoner Alle 56, Frederiksberg, København 2000 Danmark",4.0,Italiensk,Middelhavsområdet,Europæisk,314,2.5
419,https://www.tripadvisor.dk/Restaurant_Review-g189541-d807551-Reviews-Restaurant_Kareten-Copenhagen_Zealand.html,Restaurant Kareten,"Hollaenderdybet 1, København 2300 Danmark",4.5,Europæisk,Skandinavisk,Dansk,108,2.5
420,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12631460-Reviews-Barril_Pasta_Wine_Bar-Copenhagen_Zealand.html,Barril,"Helgolandsgade 2, København 1653 Danmark",4.0,Vinstue],,,96,2.5
421,https://www.tripadvisor.dk/Restaurant_Review-g189541-d13222804-Reviews-Restaurant_Silo-Copenhagen_Zealand.html,Restaurant Silo,"Helsinkigade 29, København 2150 Danmark",4.0,Europæisk,Skandinavisk,Dansk,194,2.5
422,https://www.tripadvisor.dk/Restaurant_Review-g806262-d1604420-Reviews-Granola-Frederiksberg_Copenhagen_Zealand.html,Granola,"Værnedamsvej 5, Frederiksberg, København 1819 Danmark",4.0,Café,Europæisk,Dansk,515,2.5
423,https://www.tripadvisor.dk/Restaurant_Review-g189541-d4173504-Reviews-Rasoi_Indian_Cuisine-Copenhagen_Zealand.html,Rasoi,"Ørestads Boulevard 55B, København 2300 Danmark",4.0,Indisk,Asiatisk,Vegetarvenlig,206,2.5
424,https://www.tripadvisor.dk/Restaurant_Review-g189541-d2707566-Reviews-Restaurant_M-Copenhagen_Zealand.html,Restaurant M,"Store Kongensgade 56, København 1264 Danmark",4.0,Europæisk,Skandinavisk,Dansk,166,2.5
425,https://www.tripadvisor.dk/Restaurant_Review-g189541-d3372583-Reviews-Oscar_Bar_Cafe-Copenhagen_Zealand.html,Oscar Bar Cafe,"Regnbuepladsen 7, København Danmark",4.0,Bar,Café,Europæisk,252,2.5
426,https://www.tripadvisor.dk/Restaurant_Review-g189541-d12454509-Reviews-Garden_Restaurant_Wine_bar-Copenhagen_Zealand.html,Garden Restaurant & Vinbar,"Gothersgade 87 Kælder, København 1123 Danmark",4.5,Europæisk,Skandinavisk,Dansk,189,2.5
427,https://www.tripadvisor.dk/Restaurant_Review-g189541-d814180-Reviews-La_Galette-Copenhagen_Zealand.html,La Galette,"Larsbjoernsstraede 9, København 1454 Danmark",4.0,Fransk,Europæisk,Vegetarvenlig,217,2.5
428,https://www.tripadvisor.dk/Restaurant_Review-g189541-d875438-Reviews-Sticks_n_Sushi-Copenhagen_Zealand.html,Sticks'n'Sushi,"Strandvejen 199, København 2900 Danmark",4.0,Japansk,Sushi,Asiatisk,119,2.5
429,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1888312-Reviews-FAMO_Metro-Copenhagen_Zealand.html,FAMO Metro,"Oster Sogade 114, København 2100 Danmark",4.0,Italiensk,Europæisk,Vegetarvenlig,138,2.5
430,https://www.tripadvisor.dk/Restaurant_Review-g189541-d3589279-Reviews-K_Bar-Copenhagen_Zealand.html,K-bar,"Ved Stranden 20, København 1061 Danmark",4.5,,,,78,2.5
431,https://www.tripadvisor.dk/Restaurant_Review-g189541-d8475310-Reviews-CUBE_Bar-Copenhagen_Zealand.html,Cube Bar,"Vesterbrogade 11B, København 2620 Danmark",4.5,,,,59,2.5
432,https://www.tripadvisor.dk/Restaurant_Review-g189541-d814185-Reviews-Peder_Oxe-Copenhagen_Zealand.html,Peder Oxe,"Graabroedretorv 11, København 1154 Danmark",4.0,Europæisk,Moderne,Skandinavisk,1292,2.5
433,https://www.tripadvisor.dk/Restaurant_Review-g189541-d871496-Reviews-Il_Ponte_Restaurant-Copenhagen_Zealand.html,Il Ponte Restaurant,"Lavendelstraede 6, København 1462 Danmark",4.0,Italiensk,Europæisk,Vegetarvenlig,203,2.5
434,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1014820-Reviews-Sachi_Sushi-Copenhagen_Zealand.html,Sachi Sushi,"Vesterbrogade 24, København Danmark",4.0,Japansk,Sushi,Asiatisk,140,2.5
435,https://www.tripadvisor.dk/Restaurant_Review-g189541-d2179470-Reviews-Orangeriet-Copenhagen_Zealand.html,Orangeriet,"Kronprinsessegade 13, København Danmark",4.0,Europæisk,Skandinavisk,Dansk,343,2.5
436,https://www.tripadvisor.dk/Restaurant_Review-g189541-d7345551-Reviews-GURU-Copenhagen_Zealand.html,GURU,"Jernbanegade 3 København V, København 1608 Danmark",4.0,Indisk,Asiatisk,Moderne,853,2.5
437,https://www.tripadvisor.dk/Restaurant_Review-g189541-d4197488-Reviews-Rambla-Copenhagen_Zealand.html,Rambla,"Arne Jacobsens Allé 9, København 2300 Danmark",4.0,International,Middelhavsområdet,Europæisk,251,2.5
438,https://www.tripadvisor.dk/Restaurant_Review-g189541-d1812651-Reviews-Cafe_Oscar-Copenhagen_Zealand.html,Cafe Oscar,"Bredgade 58, København 1264 Danmark",4.0,Bar,Café,Europæisk,629,2.5
